#,Region/ المنطقة,PC Code/ رمز مركز الانتخاب,Office #/ الللجنة الانتخابية #,Office/ الللجنة الانتخابية ,Main C/ الدائرة الانتخابية الرئيسية,SubC # / رقم الدائرة الفرعية ,SubC name / الدائرة الفرعية,Name PC,Mahalla / المحلة,Village / المدينة/القرية,نوع المركز / Type,E  خط العرض   / Coordinates E,N  خط العرض   / Coordinates N
1500,الشرقية,34145,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",كركورة المشتركة,كركورة,المقرون,عام,20.0293138888889,31.4253305555556
1501,الشرقية,34146,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",سيدي عبدالعاطي,سيدي عبدالعاطي,المقرون,عام, 20.234377°, 31.283215°
1502,الشرقية,34147,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",فاطمة الزهراء,الابيار,الابيار,عام,20.5915833333333,32.2001666666667
1503,الشرقية,34148,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",الانتفاضة,الابيار,الابيار,عام,20.6720972222222,32.3618611111111
1504,الشرقية,34149,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",عمر بن الخطاب,الابيار,الابيار,عام,20.1675583333333,31.9253166666667
1505,الشرقية,34150,15,بنغازي,بنغازي الكبري,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",الشهيد حسن قليوان,الأبيار,الأبيار,عام," 20°35'19.63""E"," 32°10'37.85""N"
1506,الشرقية,34151,15,بنغازي,بنغازي الكبري,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",عقبة بن نافع,الأبيار,الأبيار,عام," 20°35'33.30""E"," 32°11'11.88""N"
1507,الشرقية,34152,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",الشهيد حميد فضل الله ,الرجمة,الابيار,عام,21.0099916666667,31.5792416666667
1508,الشرقية,34153,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",24ديسمبر,المليطانية,الابيار,عام,20.6502722222222,32.2727833333333
1509,الشرقية,34154,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",عقيلة مفتاح,المليطانية,الابيار,عام,20.5915833333333,32.2001666666667
1510,الشرقية,34155,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",ابو مريم,بومريم,الابيار,عام,20.6720972222222,32.3618611111111
1511,الشرقية,34156,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",الشهيد عطية النايض,جنوب الابيار,الابيار,عام,20.1675583333333,31.9253166666667
1512,الشرقية,34157,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",جيرة,جيرة,الابيار,عام,21.0099916666667,31.5792416666667
1513,الشرقية,34158,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",عبد الحميد العبار,سيدي امهيوس,الابيار,عام,20.7371,32.2463861111111
1514,الشرقية,34159,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",جمال عبدالناصر,قمينس,قمينس,عام,20.0134722222222,31.6562916666667
1515,الشرقية,34160,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",الشهيد فرج البدري,قمينس,قمينس,عام,20.0143277777778,31.6605972222222
1516,الشرقية,34161,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",كلية التربية,قمينس,قمينس,عام,20.0204222222222,31.6586333333333
1517,الشرقية,34162,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",احفاد بو رحيل,قمينس,قمينس,عام,19.98595,31.8574527777778
1518,الشرقية,34163,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",جروثة,قمينس,جروثة,عام, 19.979625°, 31.815666°
1519,الشرقية,34164,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",حسان بن ثابت,المقرون,المقرون,عام,20.02042222,31.56863333
1520,الشرقية,34165,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",الرقطة المشتركة,الساحل الغربي,المقرون,عام,20.1525666666667,31.2726277777778
1521,الشرقية,34166,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",شهداء الزاوية,سلوق,سلوق,عام, 20.257576°, 31.670057°
1522,الشرقية,34167,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",شعاع الحرية,سلوق,سلوق,عام,20.2487444444444,31.6644111111111
1523,الشرقية,34168,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",الشهيد عوض العبار,سلوق,سلوق,عام,20.2415583333333,31.6623694444444
1524,الشرقية,34169,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",المرحوم إبراهيم الحراري,سلوق,سلوق,عام,20.2586333333333,31.6645722222222
1525,الشرقية,34170,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",نور الرحمن,سلوق,سلوق,عام,20.519875,31.5046111111111
1526,الشرقية,34171,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",شهداء الطيلمون,سلوق,سلوق,عام,20.1743083333333,31.5869
1527,الشرقية,34172,15,بنغازي,بنغازي الكبرى,44,"سلوق - النوقية - ابو الصفن - قمينس - المقرون - شط البدين
 - الرقطة - زاوية طلمون - سلوق - الجردينة - مسوس - الابيار - الرجمة 
- بنينة - وادي - الباب - السلك - المقزحه",الانتفاضة,سلوق,سلوق,عام,20.6720972222222,32.3618611111111
